CrimeDate,CrimeTime,Description,Weapon,District,Neighborhood,Total Incidents
9/13/17,22:00:00,LARCENY FROM AUTO,,NORTHWESTERN,Dolfield,1
9/13/17,21:17:00,BURGLARY,,SOUTHWESTERN,Northwest Community Actio,1
9/13/17,21:47:00,AGG. ASSAULT,OTHER,EASTERN,Oldtown,1
9/13/17,21:44:00,AUTO THEFT,,NORTHEASTERN,Ednor Gardens-Lakeside,1
9/13/17,21:30:00,COMMON ASSAULT,HANDS,EASTERN,Oliver,1
9/13/17,21:15:00,COMMON ASSAULT,HANDS,WESTERN,Sandtown-Winchester,1
9/13/17,21:12:00,LARCENY,,SOUTHEASTERN,McElderry Park,1
9/13/17,21:00:00,LARCENY,,EASTERN,Madison-Eastend,1
9/13/17,21:00:00,ROBBERY - STREET,KNIFE,EASTERN,Oldtown,1
9/13/17,20:37:00,SHOOTING,FIREARM,SOUTHWESTERN,Millhill,1
9/13/17,20:20:00,BURGLARY,,NORTHWESTERN,Park Circle,1
9/13/17,20:00:00,AGG. ASSAULT,KNIFE,SOUTHWESTERN,Irvington,1
9/13/17,20:00:00,HOMICIDE,KNIFE,EASTERN,Biddle Street,1
9/13/17,20:00:00,LARCENY,,NORTHERN,Charles North,1
9/13/17,19:30:00,COMMON ASSAULT,HANDS,SOUTHERN,South Baltimore,1
9/13/17,19:30:00,ROBBERY - COMMERCIAL,,SOUTHERN,South Baltimore,1
9/13/17,19:00:00,AGG. ASSAULT,OTHER,SOUTHWESTERN,Edgewood,1
9/13/17,19:00:00,BURGLARY,,NORTHWESTERN,Cross Country,1
9/13/17,18:44:00,COMMON ASSAULT,HANDS,EASTERN,McElderry Park,1
9/13/17,18:40:00,BURGLARY,,SOUTHWESTERN,Edmondson Village,1
9/13/17,18:40:00,AUTO THEFT,,NORTHEASTERN,Belair-Edison,1
9/13/17,18:30:00,BURGLARY,,SOUTHERN,Lakeland,1
9/13/17,18:30:00,BURGLARY,,SOUTHERN,Union Square,1
9/13/17,18:00:00,BURGLARY,,SOUTHWESTERN,Wakefield,1
9/13/17,18:00:00,BURGLARY,,NORTHWESTERN,Hanlon-Longwood,1
9/13/17,18:00:00,AUTO THEFT,,NORTHEASTERN,Perring Loch,1
9/13/17,18:00:00,BURGLARY,,SOUTHERN,South Baltimore,1
9/13/17,17:45:00,LARCENY,,NORTHEASTERN,New Northwood,1
9/13/17,17:44:00,AGG. ASSAULT,KNIFE,SOUTHWESTERN,Franklintown Road,1
9/13/17,17:37:00,BURGLARY,,WESTERN,Franklin Square,1
9/13/17,17:30:00,COMMON ASSAULT,HANDS,NORTHEASTERN,Belair-Edison,1
9/13/17,17:28:00,COMMON ASSAULT,HANDS,NORTHERN,Radnor-Winston,1
9/13/17,17:15:00,COMMON ASSAULT,HANDS,EASTERN,Gay Street,1
9/13/17,17:10:00,COMMON ASSAULT,HANDS,WESTERN,Evergreen Lawn,1
9/13/17,17:00:00,BURGLARY,,NORTHEASTERN,Belair-Edison,1
9/13/17,16:50:00,AGG. ASSAULT,KNIFE,NORTHEASTERN,Woodbourne Heights,1
9/13/17,16:30:00,AUTO THEFT,,SOUTHERN,Washington Village/Pigtow,1
9/13/17,16:00:00,LARCENY,,SOUTHERN,Lakeland,1
9/13/17,15:38:00,ROBBERY - STREET,FIREARM,NORTHERN,Cylburn,1
9/13/17,15:22:00,AUTO THEFT,,SOUTHWESTERN,Irvington,1
9/13/17,15:15:00,COMMON ASSAULT,HANDS,SOUTHERN,Washington Village/Pigtow,1
9/13/17,15:00:00,AGG. ASSAULT,HANDS,SOUTHWESTERN,Franklintown Road,1
9/13/17,14:51:00,BURGLARY,,SOUTHERN,Federal Hill,1
9/13/17,14:44:00,LARCENY,,NORTHEASTERN,Ramblewood,1
9/13/17,14:35:00,LARCENY,,SOUTHEASTERN,Hopkins Bayview,1
9/13/17,14:30:00,COMMON ASSAULT,HANDS,SOUTHWESTERN,Beechfield,1
9/13/17,14:15:00,AGG. ASSAULT,FIREARM,NORTHEASTERN,Belair-Edison,1
9/13/17,14:15:00,COMMON ASSAULT,HANDS,NORTHEASTERN,Hillen,1
9/13/17,14:15:00,AGG. ASSAULT,FIREARM,CENTRAL,Bolton Hill,1
9/13/17,14:15:00,LARCENY,,NORTHEASTERN,Coldstream Homestead Mont,1
9/13/17,14:00:00,LARCENY,,NORTHERN,Woodberry,1
9/13/17,13:49:00,BURGLARY,,SOUTHERN,New Southwest/Mount Clare,1
9/13/17,13:20:00,LARCENY,,SOUTHERN,Lakeland,1
9/13/17,13:00:00,LARCENY,,SOUTHERN,Carroll - Camden Industri,1
9/13/17,13:00:00,LARCENY,,WESTERN,Penn North,1
9/13/17,12:54:00,AGG. ASSAULT,HANDS,SOUTHWESTERN,Rosemont,1
9/13/17,12:48:00,LARCENY FROM AUTO,,CENTRAL,Downtown West,1
9/13/17,12:43:00,LARCENY,,SOUTHEASTERN,Washington Hill,1
9/13/17,12:07:00,COMMON ASSAULT,HANDS,SOUTHERN,Curtis Bay,1
9/13/17,12:00:00,LARCENY FROM AUTO,,SOUTHEASTERN,Fells Point,1
9/13/17,11:37:00,COMMON ASSAULT,HANDS,SOUTHEASTERN,Fells Point,1
9/13/17,11:35:00,BURGLARY,,CENTRAL,Downtown West,1
9/13/17,11:34:00,LARCENY,,SOUTHERN,Carrollton Ridge,1
9/13/17,10:30:00,COMMON ASSAULT,HANDS,CENTRAL,Upton,1
9/13/17,10:30:00,ROBBERY - STREET,,SOUTHEASTERN,Ellwood Park/Monument,1
9/13/17,10:30:00,BURGLARY,,CENTRAL,Downtown,1
9/13/17,10:14:00,COMMON ASSAULT,HANDS,CENTRAL,Druid Heights,1
9/13/17,10:00:00,LARCENY,,CENTRAL,Downtown,1
9/13/17,10:00:00,BURGLARY,,WESTERN,Midtown-Edmondson,1
9/13/17,9:17:00,LARCENY,,CENTRAL,Downtown,1
9/13/17,8:29:00,COMMON ASSAULT,HANDS,NORTHWESTERN,Howard Park,1
9/13/17,8:15:00,COMMON ASSAULT,HANDS,SOUTHERN,Riverside,1
9/13/17,8:15:00,BURGLARY,,WESTERN,Midtown-Edmondson,1
9/13/17,8:10:00,LARCENY FROM AUTO,,NORTHEASTERN,Ednor Gardens-Lakeside,1
9/13/17,8:00:00,LARCENY,,SOUTHERN,Fairfield Area,1
9/13/17,8:00:00,AGG. ASSAULT,OTHER,NORTHERN,Charles Village,1
9/13/17,7:36:00,LARCENY,,SOUTHERN,Carrollton Ridge,1
9/13/17,7:35:00,COMMON ASSAULT,HANDS,SOUTHERN,Fairfield Area,1
9/13/17,7:25:00,LARCENY,,NORTHERN,Levindale,1
9/13/17,6:50:00,LARCENY,,EASTERN,Oliver,1
9/13/17,5:43:00,SHOOTING,FIREARM,WESTERN,Parkview/Woodbrook,1
9/13/17,5:21:00,HOMICIDE,FIREARM,NORTHWESTERN,East Arlington,1
9/13/17,4:30:00,HOMICIDE,OTHER,SOUTHWESTERN,Millhill,1
9/13/17,4:00:00,COMMON ASSAULT,HANDS,NORTHWESTERN,Glen,1
9/13/17,2:26:00,COMMON ASSAULT,HANDS,WESTERN,Harlem Park,1
9/13/17,2:00:00,ROBBERY - STREET,FIREARM,WESTERN,Sandtown-Winchester,1
9/13/17,2:00:00,LARCENY,,NORTHERN,Levindale,1
9/13/17,1:09:00,LARCENY FROM AUTO,,SOUTHERN,Brooklyn,1
9/13/17,1:25:00,ROBBERY - RESIDENCE,OTHER,NORTHERN,Better Waverly,1
9/13/17,1:13:00,LARCENY,,NORTHEASTERN,Loch Raven,1
9/13/17,1:13:00,BURGLARY,,SOUTHWESTERN,Franklintown Road,1
9/13/17,0:50:00,BURGLARY,,NORTHEASTERN,Loch Raven,1
9/13/17,0:30:00,ROBBERY - STREET,FIREARM,NORTHEASTERN,Beverly Hills,1
9/13/17,0:30:00,ROBBERY - STREET,FIREARM,NORTHEASTERN,Beverly Hills,1
9/13/17,0:11:00,COMMON ASSAULT,HANDS,SOUTHERN,Brooklyn,1
9/13/17,0:01:00,LARCENY,,SOUTHEASTERN,Upper Fells Point,1
9/13/17,0:00:00,AGG. ASSAULT,KNIFE,SOUTHERN,Hollins Market,1
9/13/17,0:00:00,ROBBERY - RESIDENCE,,SOUTHWESTERN,Rosemont,1
9/12/17,23:59:00,AUTO THEFT,,NORTHWESTERN,Glen,1
9/12/17,23:45:00,BURGLARY,,SOUTHWESTERN,Ten Hills,1
9/12/17,23:45:00,BURGLARY,,NORTHEASTERN,Parkside,1
9/12/17,23:30:00,LARCENY,,SOUTHEASTERN,Greektown,1
9/12/17,23:30:00,LARCENY FROM AUTO,,NORTHWESTERN,Central Park Heights,1
9/12/17,23:30:00,BURGLARY,,SOUTHEASTERN,Highlandtown,1
9/12/17,23:24:00,AGG. ASSAULT,OTHER,NORTHWESTERN,Concerned Citizens Of For,1
9/12/17,23:15:00,ROBBERY - STREET,FIREARM,NORTHEASTERN,Frankford,1
9/12/17,23:15:00,COMMON ASSAULT,HANDS,EASTERN,Broadway East,1
9/12/17,23:02:00,AGG. ASSAULT,KNIFE,SOUTHEASTERN,Jonestown,1
9/12/17,23:00:00,COMMON ASSAULT,HANDS,NORTHERN,Better Waverly,1
9/12/17,23:00:00,BURGLARY,,NORTHWESTERN,Glen,1
9/12/17,23:00:00,BURGLARY,,NORTHEASTERN,Belair-Edison,1
9/12/17,23:00:00,COMMON ASSAULT,HANDS,NORTHWESTERN,Central Park Heights,1
9/12/17,22:51:00,ROBBERY - STREET,,NORTHWESTERN,Mondawmin,1
9/12/17,22:29:00,BURGLARY,,NORTHEASTERN,New Northwood,1
9/12/17,22:20:00,LARCENY,,NORTHWESTERN,Glen,1
9/12/17,22:15:00,COMMON ASSAULT,HANDS,NORTHEASTERN,Waltherson,1
9/12/17,22:00:00,LARCENY,,NORTHEASTERN,Frankford,1
9/12/17,22:00:00,BURGLARY,,NORTHWESTERN,Howard Park,1
9/12/17,22:00:00,ROBBERY - STREET,,WESTERN,Sandtown-Winchester,1
9/12/17,22:00:00,AUTO THEFT,,SOUTHERN,Brooklyn,1
9/12/17,22:00:00,COMMON ASSAULT,HANDS,NORTHEASTERN,Waltherson,1
9/12/17,21:45:00,BURGLARY,,NORTHWESTERN,Grove Park,1
9/12/17,21:00:00,BURGLARY,,NORTHWESTERN,Howard Park,1
9/12/17,21:00:00,BURGLARY,,EASTERN,Broadway East,1
9/12/17,20:20:00,AGG. ASSAULT,HANDS,NORTHEASTERN,,1
9/12/17,20:20:00,AUTO THEFT,,SOUTHWESTERN,Yale Heights,1
9/12/17,20:30:00,LARCENY,,WESTERN,Harlem Park,1
9/12/17,20:21:00,BURGLARY,,SOUTHWESTERN,Rosemont,1
9/12/17,20:20:00,AUTO THEFT,,NORTHWESTERN,Dorchester,1
9/12/17,20:20:00,BURGLARY,,SOUTHWESTERN,West Hills,1
9/12/17,20:00:00,COMMON ASSAULT,HANDS,SOUTHWESTERN,Carrollton Ridge,1
9/12/17,19:45:00,ASSAULT BY THREAT,,NORTHWESTERN,Woodmere,1
9/12/17,19:05:00,BURGLARY,,SOUTHERN,Cherry Hill,1
9/12/17,19:00:00,AGG. ASSAULT,KNIFE,CENTRAL,Druid Heights,1
9/12/17,19:00:00,BURGLARY,,SOUTHERN,Cherry Hill,1
9/12/17,19:00:00,COMMON ASSAULT,HANDS,SOUTHERN,Cherry Hill,1
9/12/17,19:00:00,ROBBERY - STREET,FIREARM,NORTHEASTERN,Hamilton Hills,1
9/12/17,19:00:00,BURGLARY,,NORTHEASTERN,Armistead Gardens,1
9/12/17,18:30:00,AUTO THEFT,,NORTHEASTERN,Hillen,1
9/12/17,18:22:00,LARCENY FROM AUTO,,EASTERN,Johnston Square,1
9/12/17,18:00:00,LARCENY,,EASTERN,Gay Street,1
9/12/17,18:00:00,COMMON ASSAULT,HANDS,EASTERN,Gay Street,1
9/12/17,17:21:00,COMMON ASSAULT,HANDS,EASTERN,Orangeville Industrial Ar,1
9/12/17,17:47:00,LARCENY,,CENTRAL,Downtown,1
9/12/17,17:45:00,COMMON ASSAULT,HANDS,SOUTHEASTERN,Canton,1
9/12/17,17:30:00,AGG. ASSAULT,KNIFE,SOUTHERN,Carroll - Camden Industri,1
9/12/17,17:30:00,LARCENY FROM AUTO,,NORTHWESTERN,Callaway-Garrison,1
9/12/17,17:30:00,LARCENY,,NORTHEASTERN,Waltherson,1
9/12/17,17:21:00,LARCENY FROM AUTO,,SOUTHEASTERN,Washington Hill,1
9/12/17,17:21:00,BURGLARY,,SOUTHERN,Union Square,1
9/12/17,17:15:00,LARCENY,,CENTRAL,Charles North,1
9/12/17,16:46:00,BURGLARY,,SOUTHEASTERN,Fells Point,1
9/12/17,16:40:00,BURGLARY,,SOUTHERN,Cherry Hill,1
9/12/17,16:40:00,ROBBERY - CARJACKING,FIREARM,WESTERN,Penn North,1
9/12/17,16:25:00,BURGLARY,,NORTHWESTERN,Hanlon-Longwood,1
9/12/17,16:07:00,AGG. ASSAULT,FIREARM,NORTHWESTERN,Lucille Park,1
9/12/17,16:00:00,ROBBERY - COMMERCIAL,FIREARM,SOUTHWESTERN,Rognel Heights,1
9/12/17,16:00:00,AGG. ASSAULT,OTHER,SOUTHERN,Lakeland,1
9/12/17,16:00:00,LARCENY,,SOUTHEASTERN,Patterson Park,1
9/12/17,16:00:00,LARCENY,,NORTHWESTERN,Mondawmin,1
9/12/17,16:00:00,AGG. ASSAULT,OTHER,SOUTHEASTERN,Baltimore Highlands,1
9/12/17,16:00:00,AUTO THEFT,,NORTHWESTERN,Central Park Heights,1
9/12/17,15:45:00,AGG. ASSAULT,KNIFE,WESTERN,Penrose/Fayette Street Ou,1
9/12/17,15:30:00,COMMON ASSAULT,HANDS,NORTHEASTERN,Frankford,1
9/12/17,14:55:00,BURGLARY,,NORTHERN,Belvedere,1
9/12/17,14:50:00,BURGLARY,,NORTHWESTERN,East Arlington,1
9/12/17,14:20:00,COMMON ASSAULT,HANDS,SOUTHWESTERN,Allendale,1
9/12/17,14:10:00,COMMON ASSAULT,HANDS,NORTHEASTERN,Stonewood-Pentwood-Winsto,1
9/12/17,14:00:00,COMMON ASSAULT,HANDS,CENTRAL,Downtown,1
9/12/17,13:23:00,LARCENY,,SOUTHERN,Hawkins Point,1
9/12/17,13:19:00,BURGLARY,,SOUTHERN,Brooklyn,1
9/12/17,13:18:00,LARCENY,,NORTHERN,Better Waverly,1
9/12/17,13:00:00,BURGLARY,,NORTHEASTERN,Armistead Gardens,1
9/12/17,13:00:00,BURGLARY,,NORTHEASTERN,Frankford,1
9/12/17,12:55:00,COMMON ASSAULT,HANDS,NORTHERN,Wilson Park,1
9/12/17,12:30:00,LARCENY,,NORTHEASTERN,Frankford,1
9/12/17,12:00:00,BURGLARY,,NORTHWESTERN,Howard Park,1
9/12/17,12:00:00,AGG. ASSAULT,OTHER,CENTRAL,Druid Heights,1
9/12/17,11:57:00,LARCENY FROM AUTO,,NORTHERN,Woodberry,1
9/12/17,11:50:00,COMMON ASSAULT,HANDS,WESTERN,Franklin Square,1
9/12/17,11:48:00,AGG. ASSAULT,KNIFE,SOUTHEASTERN,Ellwood Park/Monument,1
9/12/17,11:45:00,LARCENY FROM AUTO,,NORTHEASTERN,North Harford Road,1
9/12/17,11:00:00,LARCENY,,SOUTHERN,Cherry Hill,1
9/12/17,11:00:00,AGG. ASSAULT,OTHER,SOUTHERN,New Southwest/Mount Clare,1
9/12/17,11:00:00,COMMON ASSAULT,HANDS,NORTHERN,Cylburn,1
9/12/17,10:35:00,LARCENY,,WESTERN,Mondawmin,1
9/12/17,10:30:00,LARCENY,,NORTHERN,Guilford,1
9/12/17,10:30:00,LARCENY,,SOUTHERN,Federal Hill,1
9/12/17,10:30:00,AUTO THEFT,,NORTHEASTERN,Perring Loch,1
9/12/17,10:24:00,ROBBERY - STREET,,SOUTHWESTERN,Wakefield,1
9/12/17,10:24:00,BURGLARY,,NORTHEASTERN,Waltherson,1
9/12/17,10:23:00,AUTO THEFT,,NORTHEASTERN,Hillen,1
9/12/17,10:00:00,LARCENY,,SOUTHWESTERN,Walbrook,1
9/12/17,9:07:00,LARCENY,,NORTHWESTERN,Glen,1
9/12/17,9:07:00,AGG. ASSAULT,OTHER,WESTERN,Poppleton,1
9/12/17,9:30:00,COMMON ASSAULT,HANDS,WESTERN,Harlem Park,1
9/12/17,9:00:00,COMMON ASSAULT,HANDS,WESTERN,Harlem Park,1
9/12/17,8:51:00,BURGLARY,,CENTRAL,Charles North,1
9/12/17,8:51:00,AUTO THEFT,,NORTHWESTERN,Walbrook,1
9/12/17,8:50:00,LARCENY,,NORTHERN,Hampden,1
9/12/17,8:30:00,LARCENY FROM AUTO,,EASTERN,Oldtown,1
9/12/17,8:15:00,BURGLARY,,NORTHERN,Pen Lucy,1
9/12/17,7:46:00,BURGLARY,,WESTERN,Poppleton,1
9/12/17,7:20:00,AGG. ASSAULT,OTHER,WESTERN,Harlem Park,1
9/12/17,7:00:00,LARCENY,,NORTHEASTERN,Belair-Edison,1
9/12/17,6:40:00,COMMON ASSAULT,HANDS,CENTRAL,University Of Maryland,1
9/12/17,5:00:00,LARCENY,,SOUTHWESTERN,Beechfield,1
9/12/17,4:05:00,AUTO THEFT,,NORTHERN,Parklane,1
9/12/17,3:53:00,COMMON ASSAULT,HANDS,SOUTHEASTERN,Baltimore Highlands,1
9/12/17,3:47:00,SHOOTING,FIREARM,NORTHERN,Glen Oaks,1
9/12/17,3:20:00,HOMICIDE,FIREARM,EASTERN,Milton-Montford,1
9/12/17,3:00:00,ROBBERY - STREET,FIREARM,EASTERN,Oldtown,1
9/12/17,2:20:00,ROBBERY - STREET,FIREARM,EASTERN,Oldtown,1
9/12/17,2:16:00,LARCENY,,SOUTHEASTERN,Broening Manor,1
9/12/17,2:00:00,LARCENY,,EASTERN,Milton-Montford,1
9/12/17,1:24:00,COMMON ASSAULT,HANDS,EASTERN,Oldtown,1
9/12/17,1:24:00,BURGLARY,,EASTERN,Milton-Montford,1
9/12/17,0:02:00,COMMON ASSAULT,HANDS,CENTRAL,Downtown,1
9/12/17,0:50:00,COMMON ASSAULT,HANDS,EASTERN,Oldtown,1
9/12/17,0:40:00,AGG. ASSAULT,OTHER,SOUTHERN,Carrollton Ridge,1
9/12/17,0:30:00,AGG. ASSAULT,KNIFE,SOUTHERN,Locust Point,1
9/12/17,0:17:00,LARCENY FROM AUTO,,SOUTHEASTERN,Greektown,1
9/12/17,0:17:00,AGG. ASSAULT,OTHER,SOUTHERN,Lakeland,1
9/12/17,0:02:00,LARCENY FROM AUTO,,SOUTHERN,Locust Point Industrial A,1
9/11/17,20:30:00,BURGLARY,,NORTHWESTERN,Hanlon-Longwood,1
9/11/17,23:22:00,ROBBERY - COMMERCIAL,FIREARM,SOUTHEASTERN,Kresson,1
9/11/17,23:55:00,LARCENY FROM AUTO,,SOUTHEASTERN,Jonestown,1
9/11/17,23:40:00,AUTO THEFT,,NORTHEASTERN,Frankford,1
9/11/17,23:35:00,BURGLARY,,EASTERN,Middle East,1
9/11/17,23:00:00,COMMON ASSAULT,HANDS,NORTHERN,Remington,1
9/11/17,23:00:00,LARCENY,,SOUTHEASTERN,Fells Point,1
9/11/17,23:00:00,LARCENY,,CENTRAL,Downtown,1
9/11/17,23:00:00,AGG. ASSAULT,OTHER,CENTRAL,Downtown,1
9/11/17,22:51:00,LARCENY,,CENTRAL,Downtown,1
9/11/17,22:50:00,BURGLARY,,NORTHEASTERN,Waltherson,1
9/11/17,22:47:00,LARCENY,,NORTHERN,Guilford,1
9/11/17,22:40:00,AUTO THEFT,,NORTHWESTERN,Dolfield,1
9/11/17,22:30:00,LARCENY,,NORTHEASTERN,Idlewood,1
9/11/17,22:30:00,LARCENY,,SOUTHERN,Washington Village/Pigtow,1
9/11/17,22:30:00,BURGLARY,,NORTHEASTERN,Frankford,1
9/11/17,22:22:00,AGG. ASSAULT,HANDS,SOUTHERN,Curtis Bay,1
9/11/17,22:20:00,LARCENY FROM AUTO,,NORTHWESTERN,Garwyn Oaks,1
9/11/17,22:10:00,COMMON ASSAULT,HANDS,NORTHEASTERN,Moravia-Walther,1
9/11/17,22:00:00,AUTO THEFT,,NORTHWESTERN,Dolfield,1
9/11/17,21:45:00,BURGLARY,,NORTHEASTERN,Waltherson,1
9/11/17,21:30:00,COMMON ASSAULT,HANDS,SOUTHWESTERN,Allendale,1
9/11/17,21:30:00,LARCENY,,CENTRAL,Inner Harbor,1
9/11/17,21:30:00,BURGLARY,,NORTHWESTERN,Howard Park,1
9/11/17,21:30:00,LARCENY,,SOUTHERN,Federal Hill,1
9/11/17,21:00:00,COMMON ASSAULT,HANDS,EASTERN,East Baltimore Midway,1
9/11/17,21:00:00,LARCENY,,SOUTHERN,Ridgely's Delight,1
9/11/17,21:00:00,COMMON ASSAULT,HANDS,EASTERN,East Baltimore Midway,1
9/11/17,21:00:00,COMMON ASSAULT,HANDS,SOUTHWESTERN,Allendale,1
9/11/17,20:00:00,AGG. ASSAULT,OTHER,WESTERN,Poppleton,1
9/11/17,20:36:00,BURGLARY,,EASTERN,Greenmount Cemetery,1
9/11/17,20:30:00,RAPE,,NORTHERN,Abell,1
9/11/17,19:07:00,ASSAULT BY THREAT,,NORTHWESTERN,Fallstaff,1
9/11/17,19:50:00,COMMON ASSAULT,HANDS,WESTERN,Harlem Park,1
9/11/17,19:50:00,COMMON ASSAULT,HANDS,WESTERN,Harlem Park,1
9/11/17,19:50:00,LARCENY,,NORTHERN,Chinquapin Park,1
9/11/17,19:33:00,AUTO THEFT,,NORTHERN,Parklane,1
9/11/17,19:33:00,AUTO THEFT,,NORTHWESTERN,Grove Park,1
9/11/17,19:20:00,ROBBERY - STREET,KNIFE,NORTHEASTERN,Rosemont East,1
9/11/17,19:10:00,LARCENY,,SOUTHERN,Washington Village/Pigtow,1
9/11/17,19:00:00,BURGLARY,,SOUTHERN,Washington Village/Pigtow,1
9/11/17,19:00:00,BURGLARY,,NORTHEASTERN,Parkside,1
9/11/17,19:00:00,LARCENY,,CENTRAL,Downtown,1
9/11/17,18:35:00,LARCENY,,CENTRAL,Mount Vernon,1
9/11/17,18:15:00,AUTO THEFT,,EASTERN,Oliver,1
9/11/17,18:01:00,BURGLARY,,SOUTHEASTERN,Fells Point,1
9/11/17,18:00:00,LARCENY,,NORTHWESTERN,Mondawmin,1
9/11/17,18:00:00,LARCENY,,NORTHEASTERN,New Northwood,1
9/11/17,18:00:00,COMMON ASSAULT,HANDS,WESTERN,Sandtown-Winchester,1
9/11/17,18:00:00,COMMON ASSAULT,HANDS,WESTERN,Sandtown-Winchester,1
9/11/17,18:00:00,LARCENY,,EASTERN,Gay Street,1
9/11/17,17:30:00,COMMON ASSAULT,HANDS,CENTRAL,Seton Hill,1
9/11/17,17:20:00,COMMON ASSAULT,HANDS,EASTERN,Madison-Eastend,1
9/11/17,17:00:00,BURGLARY,,SOUTHEASTERN,Patterson Park Neighborho,1
9/11/17,17:00:00,LARCENY FROM AUTO,,CENTRAL,Upton,1
9/11/17,16:44:00,COMMON ASSAULT,HANDS,EASTERN,Biddle Street,1
9/11/17,16:40:00,ROBBERY - STREET,FIREARM,WESTERN,Evergreen Lawn,1
9/11/17,16:20:00,COMMON ASSAULT,HANDS,SOUTHERN,Washington Village/Pigtow,1
9/11/17,16:15:00,BURGLARY,,SOUTHWESTERN,Yale Heights,1
9/11/17,15:53:00,ROBBERY - STREET,,CENTRAL,Druid Heights,1
9/11/17,15:30:00,COMMON ASSAULT,HANDS,CENTRAL,Downtown,1
9/11/17,15:30:00,AGG. ASSAULT,FIREARM,WESTERN,Mondawmin,1
9/11/17,9:00:00,ROBBERY - STREET,,EASTERN,Barclay,1
9/11/17,15:30:00,BURGLARY,,NORTHWESTERN,Hanlon-Longwood,1
9/11/17,15:15:00,LARCENY,,EASTERN,Milton-Montford,1
9/11/17,15:00:00,BURGLARY,,NORTHWESTERN,Howard Park,1
9/11/17,15:00:00,COMMON ASSAULT,HANDS,NORTHWESTERN,Langston Hughes,1
9/11/17,14:30:00,BURGLARY,,WESTERN,Rosemont Homeowners/Tenan,1
9/11/17,14:30:00,BURGLARY,,SOUTHWESTERN,Fairmont,1
9/11/17,14:15:00,BURGLARY,,WESTERN,Penn North,1
9/11/17,13:45:00,BURGLARY,,EASTERN,Oliver,1
9/11/17,13:30:00,COMMON ASSAULT,HANDS,SOUTHEASTERN,Ellwood Park/Monument,1
9/11/17,13:23:00,BURGLARY,,SOUTHERN,Brooklyn,1
9/11/17,13:10:00,LARCENY,,SOUTHERN,Westport,1
9/11/17,13:00:00,LARCENY,,CENTRAL,Inner Harbor,1
9/11/17,12:55:00,LARCENY,,CENTRAL,Downtown,1
9/11/17,12:50:00,LARCENY,,NORTHERN,Belvedere,1
9/11/17,12:05:00,LARCENY,,SOUTHEASTERN,Patterson Park Neighborho,1
9/11/17,12:00:00,ROBBERY - STREET,,WESTERN,Penn North,1
9/11/17,12:00:00,LARCENY FROM AUTO,,SOUTHERN,South Baltimore,1
9/11/17,11:45:00,AGG. ASSAULT,OTHER,SOUTHWESTERN,West Hills,1
9/11/17,11:45:00,BURGLARY,,EASTERN,Broadway East,1
9/11/17,11:30:00,AUTO THEFT,,EASTERN,Penn-Fallsway,1
9/11/17,11:00:00,LARCENY FROM AUTO,,NORTHERN,Old Goucher,1
9/11/17,11:00:00,LARCENY,,SOUTHERN,Washington Village/Pigtow,1
9/11/17,10:50:00,BURGLARY,,NORTHERN,Greenspring,1
9/11/17,10:48:00,BURGLARY,,NORTHERN,Greenspring,1
9/11/17,10:33:00,LARCENY,,SOUTHWESTERN,Walbrook,1
9/11/17,10:30:00,LARCENY FROM AUTO,,SOUTHEASTERN,Highlandtown,1
9/11/17,10:25:00,ROBBERY - STREET,,NORTHEASTERN,Frankford,1
9/11/17,10:00:00,AUTO THEFT,,WESTERN,Bridgeview/Greenlawn,1
9/11/17,9:30:00,LARCENY,,CENTRAL,Downtown,1
9/11/17,9:25:00,LARCENY,,NORTHERN,Cedarcroft,1
9/11/17,9:15:00,BURGLARY,,NORTHERN,Kenilworth Park,1
9/11/17,8:50:00,COMMON ASSAULT,HANDS,CENTRAL,Upton,1
9/11/17,8:35:00,ROBBERY - STREET,OTHER,CENTRAL,Downtown,1
9/11/17,8:10:00,LARCENY,,SOUTHERN,Federal Hill,1
9/11/17,8:10:00,AUTO THEFT,,SOUTHWESTERN,Wilhelm Park,1
9/11/17,8:00:00,AUTO THEFT,,NORTHEASTERN,Cedmont,1
9/11/17,8:00:00,COMMON ASSAULT,HANDS,SOUTHERN,Union Square,1
9/11/17,8:00:00,LARCENY FROM AUTO,,CENTRAL,University Of Maryland,1
9/11/17,8:00:00,COMMON ASSAULT,HANDS,SOUTHERN,Brooklyn,1
9/11/17,8:00:00,ROBBERY - STREET,,CENTRAL,Seton Hill,1
9/11/17,7:45:00,LARCENY,,WESTERN,Mosher,1
9/11/17,7:35:00,LARCENY FROM AUTO,,EASTERN,Madison-Eastend,1
9/11/17,7:15:00,BURGLARY,,NORTHERN,Guilford,1
9/11/17,7:00:00,LARCENY,,NORTHWESTERN,Glen,1
9/11/17,7:00:00,LARCENY FROM AUTO,,EASTERN,Broadway East,1
9/11/17,7:00:00,LARCENY FROM AUTO,,CENTRAL,Downtown,1
9/11/17,6:30:00,LARCENY FROM AUTO,,EASTERN,Darley Park,1
9/11/17,6:10:00,RAPE,OTHER,SOUTHEASTERN,Little Italy,1
9/11/17,6:10:00,AUTO THEFT,,SOUTHEASTERN,McElderry Park,1
9/11/17,6:02:00,AUTO THEFT,,NORTHWESTERN,Howard Park,1
9/11/17,6:00:00,LARCENY,,SOUTHWESTERN,Northwest Community Actio,1
9/11/17,6:00:00,LARCENY,,NORTHEASTERN,Ednor Gardens-Lakeside,1
